level,physical_room,logical_rooms,kind,anchor_x,anchor_y,controller_cost,edit_policy,runtime_role,detail,cells_json
4,47,47,energy_field_257_25A,7,8,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$258,"[[7, 8, 600]]"
4,47,47,energy_field_257_25A,8,8,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$259,"[[8, 8, 601]]"
4,47,47,energy_field_257_25A,9,8,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$25A,"[[9, 8, 602]]"
4,47,47,energy_field_257_25A,10,8,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[10, 8, 599]]"
4,47,47,energy_field_257_25A,11,8,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$258,"[[11, 8, 600]]"
4,47,47,energy_field_257_25A,12,8,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$259,"[[12, 8, 601]]"
4,47,47,energy_field_257_25A,13,8,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$25A,"[[13, 8, 602]]"
4,47,47,energy_field_257_25A,14,8,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[14, 8, 599]]"
4,47,47,solid_animation_263_266,15,8,1,single_cell_place_move_delete,,4-frame ascending cycle $263-$266; collision=solid; source phase=$265,"[[15, 8, 613]]"
4,47,47,solid_animation_25F_262,5,9,1,single_cell_place_move_delete,,4-frame ascending cycle $25F-$262; collision=solid; source phase=$25F,"[[5, 9, 607]]"
4,47,47,energy_field_257_25A,6,9,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$258,"[[6, 9, 600]]"
4,47,47,energy_field_257_25A,7,9,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[7, 9, 599]]"
4,47,47,energy_field_257_25A,8,9,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$258,"[[8, 9, 600]]"
4,47,47,energy_field_257_25A,9,9,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$259,"[[9, 9, 601]]"
4,47,47,energy_field_257_25A,10,9,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$25A,"[[10, 9, 602]]"
4,47,47,energy_field_257_25A,11,9,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[11, 9, 599]]"
4,47,47,energy_field_257_25A,12,9,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$258,"[[12, 9, 600]]"
4,47,47,energy_field_257_25A,13,9,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$259,"[[13, 9, 601]]"
4,47,47,energy_field_257_25A,14,9,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$25A,"[[14, 9, 602]]"
4,47,47,solid_animation_263_266,15,9,1,single_cell_place_move_delete,,4-frame ascending cycle $263-$266; collision=solid; source phase=$266,"[[15, 9, 614]]"
4,47,47,solid_animation_25F_262,5,10,1,single_cell_place_move_delete,,4-frame ascending cycle $25F-$262; collision=solid; source phase=$260,"[[5, 10, 608]]"
4,47,47,energy_field_257_25A,6,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[6, 10, 599]]"
4,47,47,energy_field_257_25A,7,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$25A,"[[7, 10, 602]]"
4,47,47,energy_field_257_25A,8,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[8, 10, 599]]"
4,47,47,energy_field_257_25A,9,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$258,"[[9, 10, 600]]"
4,47,47,energy_field_257_25A,10,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$259,"[[10, 10, 601]]"
4,47,47,energy_field_257_25A,11,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$25A,"[[11, 10, 602]]"
4,47,47,energy_field_257_25A,12,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[12, 10, 599]]"
4,47,47,energy_field_257_25A,13,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$258,"[[13, 10, 600]]"
4,47,47,energy_field_257_25A,14,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$259,"[[14, 10, 601]]"
4,47,47,solid_animation_263_266,15,10,1,single_cell_place_move_delete,,4-frame ascending cycle $263-$266; collision=solid; source phase=$263,"[[15, 10, 611]]"
4,47,47,rnet_source,18,1,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[18, 1, 501]]"
4,47,47,rnet_source,2,6,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[2, 6, 497]]"
4,47,47,crp_source,12,1,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT SLOW,"[[12, 1, 508]]"
4,47,47,crp_source,8,6,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT SLOW,"[[8, 6, 510]]"
4,47,47,crp_source,11,6,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT SLOW,"[[11, 6, 510]]"
4,48,48,left_gun_346,16,1,1,single_cell_place_move_delete,,,"[[16, 1, 838]]"
4,48,48,left_gun_346,13,3,1,single_cell_place_move_delete,,,"[[13, 3, 838]]"
4,48,48,left_gun_346,10,5,1,single_cell_place_move_delete,,,"[[10, 5, 838]]"
4,48,48,left_gun_346,7,7,1,single_cell_place_move_delete,,,"[[7, 7, 838]]"
4,48,48,left_gun_346,4,8,1,single_cell_place_move_delete,,,"[[4, 8, 838]]"
4,49,49,mixed_spawn_pit,11,6,1,single_cell_place_move_delete_level4,,cargo or homing-hostile output; child allocations check failure,"[[11, 6, 512]]"
4,50,50,rnet_source,16,9,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[16, 9, 496]]"
4,50,50,edge_spawn_band,3,0,0,advanced_move_only_preserve_raw_cardinality,,top side; persistent ST/ED endpoint semantics,"[[3, 0, 486], [4, 0, 487]]"
4,51,51,solid_animation_25F_262,1,10,1,single_cell_place_move_delete,,4-frame ascending cycle $25F-$262; collision=solid; source phase=$260,"[[1, 10, 608]]"
4,51,51,energy_field_257_25A,2,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[2, 10, 599]]"
4,51,51,energy_field_257_25A,3,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$258,"[[3, 10, 600]]"
4,51,51,energy_field_257_25A,4,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$259,"[[4, 10, 601]]"
4,51,51,energy_field_257_25A,5,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$25A,"[[5, 10, 602]]"
4,51,51,energy_field_257_25A,6,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[6, 10, 599]]"
4,51,51,energy_field_257_25A,7,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$258,"[[7, 10, 600]]"
4,51,51,energy_field_257_25A,8,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$259,"[[8, 10, 601]]"
4,51,51,energy_field_257_25A,9,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$25A,"[[9, 10, 602]]"
4,51,51,energy_field_257_25A,10,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[10, 10, 599]]"
4,51,51,energy_field_257_25A,11,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$258,"[[11, 10, 600]]"
4,51,51,energy_field_257_25A,12,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$259,"[[12, 10, 601]]"
4,51,51,energy_field_257_25A,13,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$25A,"[[13, 10, 602]]"
4,51,51,energy_field_257_25A,14,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[14, 10, 599]]"
4,51,51,energy_field_257_25A,15,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$258,"[[15, 10, 600]]"
4,51,51,energy_field_257_25A,16,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$259,"[[16, 10, 601]]"
4,51,51,energy_field_257_25A,17,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$25A,"[[17, 10, 602]]"
4,51,51,solid_animation_263_266,18,10,1,single_cell_place_move_delete,,4-frame ascending cycle $263-$266; collision=solid; source phase=$263,"[[18, 10, 611]]"
4,51,51,edge_spawn_band,2,9,0,advanced_move_only_preserve_raw_cardinality,,bottom side; persistent ST/ED endpoint semantics,"[[2, 9, 482], [17, 9, 483]]"
4,52,52,right_gun_329,4,1,1,single_cell_place_move_delete,,,"[[4, 1, 809]]"
4,52,52,rnet_source,3,9,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[3, 9, 500]]"
4,52,52,rnet_source,5,9,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[5, 9, 500]]"
4,53,53,rnet_source,16,5,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[16, 5, 500]]"
4,53,53,rnet_source,3,6,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[3, 6, 500]]"
4,53,53,rnet_source,15,6,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[15, 6, 500]]"
4,53,53,rnet_source,4,7,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[4, 7, 500]]"
4,53,53,rnet_source,5,7,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[5, 7, 500]]"
4,53,53,rnet_source,14,7,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[14, 7, 500]]"
4,53,53,rnet_source,13,8,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[13, 8, 500]]"
4,53,53,rnet_source,7,9,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[7, 9, 500]]"
4,53,53,edge_spawn_band,0,1,0,advanced_move_only_preserve_raw_cardinality,,left side; persistent ST/ED endpoint semantics,"[[0, 1, 484], [0, 5, 485]]"
4,54,54,large_cannon_30C,7,3,1,atomic_place_move_delete_preserve_collateral,,,"[[6, 2, 278], [7, 2, 279], [8, 2, 280], [9, 2, 281], [6, 3, 282], [7, 3, 780], [8, 3, 781], [9, 3, 285], [6, 4, 286], [7, 4, 782], [8, 4, 783]]"
4,54,54,mixed_spawn_pit,11,5,1,single_cell_place_move_delete_level4,,cargo or homing-hostile output; child allocations check failure,"[[11, 5, 512]]"
4,54,54,organic_cannon_300,16,5,1,atomic_place_move_delete,,,"[[16, 5, 768], [16, 6, 102], [15, 7, 98], [16, 7, 100], [17, 7, 99], [18, 7, 101], [15, 8, 92], [16, 8, 93], [17, 8, 94], [18, 8, 95]]"
4,54,54,rnet_source,1,4,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[1, 4, 500]]"
4,55,55,organic_cannon_300,7,4,1,atomic_place_move_delete,,,"[[7, 4, 768], [7, 5, 102], [6, 6, 98], [7, 6, 100], [8, 6, 99], [9, 6, 101], [6, 7, 92], [7, 7, 93], [8, 7, 94], [9, 7, 95]]"
4,55,55,solid_animation_25F_262,12,10,1,single_cell_place_move_delete,,4-frame ascending cycle $25F-$262; collision=solid; source phase=$25F,"[[12, 10, 607]]"
4,55,55,energy_field_257_25A,13,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[13, 10, 599]]"
4,55,55,energy_field_257_25A,14,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$258,"[[14, 10, 600]]"
4,55,55,energy_field_257_25A,15,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$259,"[[15, 10, 601]]"
4,55,55,energy_field_257_25A,16,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$25A,"[[16, 10, 602]]"
4,55,55,energy_field_257_25A,17,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[17, 10, 599]]"
4,55,55,energy_field_257_25A,18,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$258,"[[18, 10, 600]]"
4,55,55,solid_animation_263_266,19,10,1,single_cell_place_move_delete,,4-frame ascending cycle $263-$266; collision=solid; source phase=$263,"[[19, 10, 611]]"
4,55,55,edge_spawn_band,12,9,0,advanced_move_only_preserve_raw_cardinality,,bottom side; persistent ST/ED endpoint semantics,"[[12, 9, 482], [18, 9, 483]]"
4,56,56,ele_horizontal,7,6,0,atomic_place_move_delete_max_5_pairs,,two adjacent runtime object records from slots 43..52,"[[7, 6, 502], [13, 6, 503]]"
4,56,56,ele_horizontal,6,8,0,atomic_place_move_delete_max_5_pairs,,two adjacent runtime object records from slots 43..52,"[[6, 8, 502], [11, 8, 503]]"
4,56,56,ele_horizontal,6,9,0,atomic_place_move_delete_max_5_pairs,,two adjacent runtime object records from slots 43..52,"[[6, 9, 502], [10, 9, 503]]"
4,56,56,rnet_source,18,3,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[18, 3, 496]]"
4,56,56,rnet_source,2,4,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[2, 4, 497]]"
4,57,57,large_cannon_30C,14,2,1,atomic_place_move_delete_preserve_collateral,,,"[[13, 1, 278], [14, 1, 279], [15, 1, 280], [16, 1, 281], [13, 2, 282], [14, 2, 780], [15, 2, 781], [16, 2, 285], [13, 3, 286], [14, 3, 782], [15, 3, 783]]"
4,57,57,organic_cannon_300,9,6,1,atomic_place_move_delete,,,"[[9, 6, 768], [9, 7, 102], [8, 8, 98], [9, 8, 100], [10, 8, 99], [11, 8, 101], [8, 9, 92], [9, 9, 93], [10, 9, 94], [11, 9, 95]]"
4,57,57,right_gun_329,6,7,1,single_cell_place_move_delete,,,"[[6, 7, 809]]"
4,57,57,reactor_animation,6,9,1,single_cell_place_move_delete,,RACT UP; runtime frames $304-$307,"[[6, 9, 481]]"
4,58,58,mixed_spawn_pit,5,5,1,single_cell_place_move_delete_level4,,cargo or homing-hostile output; child allocations check failure,"[[5, 5, 512]]"
4,58,58,rnet_source,16,5,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[16, 5, 500]]"
4,58,58,edge_spawn_band,1,10,0,advanced_move_only_preserve_raw_cardinality,,bottom side; persistent ST/ED endpoint semantics,"[[1, 10, 482], [10, 10, 483]]"
4,59,59,edge_spawn_band,0,1,0,advanced_move_only_preserve_raw_cardinality,,left side; persistent ST/ED endpoint semantics,"[[0, 1, 484], [0, 9, 485]]"
4,60,60,large_cannon_30C,4,2,1,atomic_place_move_delete_preserve_collateral,,,"[[3, 1, 278], [4, 1, 279], [5, 1, 280], [6, 1, 281], [3, 2, 282], [4, 2, 780], [5, 2, 781], [6, 2, 285], [3, 3, 286], [4, 3, 782], [5, 3, 783]]"
4,60,60,large_cannon_30C,16,2,1,atomic_place_move_delete_preserve_collateral,,,"[[15, 1, 278], [16, 1, 279], [17, 1, 280], [18, 1, 281], [15, 2, 282], [16, 2, 780], [17, 2, 781], [18, 2, 285], [15, 3, 286], [16, 3, 782], [17, 3, 783]]"
4,60,60,organic_cannon_300,2,6,1,atomic_place_move_delete,,,"[[2, 6, 768], [2, 7, 102], [1, 8, 98], [2, 8, 100], [3, 8, 99], [4, 8, 101], [1, 9, 92], [2, 9, 93], [3, 9, 94], [4, 9, 95]]"
4,60,60,organic_cannon_300,13,6,1,atomic_place_move_delete,,,"[[13, 6, 768], [13, 7, 102], [12, 8, 98], [13, 8, 100], [14, 8, 99], [15, 8, 101], [12, 9, 92], [13, 9, 93], [14, 9, 94], [15, 9, 95]]"
4,60,60,rnet_source,6,4,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[6, 4, 496]]"
4,60,60,rnet_source,10,4,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[10, 4, 497]]"
4,60,60,rnet_source,6,5,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[6, 5, 496]]"
4,60,60,rnet_source,10,5,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[10, 5, 497]]"
4,60,60,rnet_source,6,6,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[6, 6, 496]]"
4,60,60,rnet_source,10,6,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[10, 6, 497]]"
4,60,60,rnet_source,6,7,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[6, 7, 496]]"
4,60,60,rnet_source,10,7,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[10, 7, 497]]"
4,61,61,rnet_source,6,1,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[6, 1, 501]]"
4,61,61,rnet_source,13,1,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[13, 1, 501]]"
4,61,61,rnet_source,4,9,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[4, 9, 500]]"
4,61,61,rnet_source,8,9,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[8, 9, 500]]"
4,61,61,rnet_source,11,9,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[11, 9, 500]]"
4,61,61,rnet_source,15,9,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[15, 9, 500]]"
4,62,62,crp_source,2,3,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT FAST,"[[2, 3, 509]]"
4,62,62,crp_source,5,3,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT FAST,"[[5, 3, 509]]"
4,62,62,crp_source,9,3,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT FAST,"[[9, 3, 509]]"
4,62,62,crp_source,10,3,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT FAST,"[[10, 3, 509]]"
4,62,62,crp_source,11,3,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT FAST,"[[11, 3, 509]]"
4,62,62,crp_source,15,3,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT FAST,"[[15, 3, 509]]"
4,62,62,crp_source,16,3,0,move_delete_add_only_when_total_le_6,overflow_overwritten,CRP LEFT FAST,"[[16, 3, 509]]"
4,62,62,crp_source,17,3,0,move_delete_add_only_when_total_le_6,overflow_overwritten,CRP LEFT FAST,"[[17, 3, 509]]"
4,62,62,crp_source,16,5,0,move_delete_add_only_when_total_le_6,overflow_overwritten,CRP LEFT FAST,"[[16, 5, 509]]"
4,62,62,crp_source,17,5,0,move_delete_add_only_when_total_le_6,overflow_overwritten,CRP LEFT FAST,"[[17, 5, 509]]"
4,62,62,crp_source,18,5,0,move_delete_add_only_when_total_le_6,overflow_overwritten,CRP LEFT FAST,"[[18, 5, 509]]"
4,62,62,crp_source,15,7,0,move_delete_add_only_when_total_le_6,overflow_overwritten,CRP LEFT FAST,"[[15, 7, 509]]"
4,62,62,crp_source,16,7,0,move_delete_add_only_when_total_le_6,overflow_overwritten,CRP LEFT FAST,"[[16, 7, 509]]"
4,62,62,crp_source,17,7,0,move_delete_add_only_when_total_le_6,overflow_overwritten,CRP LEFT FAST,"[[17, 7, 509]]"
4,62,62,crp_source,18,7,0,move_delete_add_only_when_total_le_6,overflow_overwritten,CRP LEFT FAST,"[[18, 7, 509]]"
4,62,62,crp_source,12,8,0,move_delete_add_only_when_total_le_6,overflow_overwritten,CRP LEFT FAST,"[[12, 8, 509]]"
4,62,62,crp_source,13,8,0,move_delete_add_only_when_total_le_6,overflow_overwritten,CRP LEFT FAST,"[[13, 8, 509]]"
4,62,62,crp_source,2,9,0,move_delete_add_only_when_total_le_6,overflow_overwritten,CRP LEFT FAST,"[[2, 9, 509]]"
4,62,62,crp_source,3,9,0,move_delete_add_only_when_total_le_6,overflow_overwritten,CRP LEFT FAST,"[[3, 9, 509]]"
4,62,62,crp_source,4,9,0,move_delete_add_only_when_total_le_6,overflow_overwritten,CRP LEFT FAST,"[[4, 9, 509]]"
4,62,62,crp_source,5,9,0,move_delete_add_only_when_total_le_6,overflow_overwritten,CRP LEFT FAST,"[[5, 9, 509]]"
4,62,62,crp_source,7,9,0,move_delete_add_only_when_total_le_6,overflow_overwritten,CRP LEFT FAST,"[[7, 9, 509]]"
4,62,62,crp_source,8,9,0,move_delete_add_only_when_total_le_6,overflow_overwritten,CRP LEFT FAST,"[[8, 9, 509]]"
4,62,62,crp_source,9,9,0,move_delete_add_only_when_total_le_6,overflow_overwritten,CRP LEFT FAST,"[[9, 9, 509]]"
4,62,62,crp_source,10,9,0,move_delete_add_only_when_total_le_6,overflow_overwritten,CRP LEFT FAST,"[[10, 9, 509]]"
4,62,62,crp_source,11,9,0,move_delete_add_only_when_total_le_6,overflow_slot76_live,CRP LEFT FAST,"[[11, 9, 509]]"
4,63,63,solid_animation_25F_262,12,0,1,single_cell_place_move_delete,,4-frame ascending cycle $25F-$262; collision=solid; source phase=$25F,"[[12, 0, 607]]"
4,63,63,energy_field_257_25A,13,0,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[13, 0, 599]]"
4,63,63,energy_field_257_25A,14,0,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$258,"[[14, 0, 600]]"
4,63,63,energy_field_257_25A,15,0,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$259,"[[15, 0, 601]]"
4,63,63,energy_field_257_25A,16,0,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$25A,"[[16, 0, 602]]"
4,63,63,energy_field_257_25A,17,0,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[17, 0, 599]]"
4,63,63,energy_field_257_25A,18,0,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$258,"[[18, 0, 600]]"
4,63,63,solid_animation_263_266,19,0,1,single_cell_place_move_delete,,4-frame ascending cycle $263-$266; collision=solid; source phase=$263,"[[19, 0, 611]]"
4,63,63,large_cannon_30C,8,4,1,atomic_place_move_delete_preserve_collateral,,,"[[7, 3, 278], [8, 3, 279], [9, 3, 280], [10, 3, 281], [7, 4, 282], [8, 4, 780], [9, 4, 781], [10, 4, 285], [7, 5, 286], [8, 5, 782], [9, 5, 783]]"
4,63,63,solid_animation_26B_26E,5,5,1,single_cell_place_move_delete,,4-frame ascending cycle $26B-$26E; collision=solid; source phase=$26B,"[[5, 5, 619]]"
4,63,63,energy_field_25B_25E,5,6,1,single_cell_place_move_delete,,4-frame ascending cycle $25B-$25E; collision=passable_l1_l3_lethal_l4; source phase=$25B,"[[5, 6, 603]]"
4,63,63,energy_field_25B_25E,5,7,1,single_cell_place_move_delete,,4-frame ascending cycle $25B-$25E; collision=passable_l1_l3_lethal_l4; source phase=$25C,"[[5, 7, 604]]"
4,63,63,solid_animation_267_26A,5,8,1,single_cell_place_move_delete,,4-frame ascending cycle $267-$26A; collision=solid; source phase=$26A,"[[5, 8, 618]]"
4,63,63,rnet_source,18,3,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[18, 3, 496]]"
4,63,63,rnet_source,18,8,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[18, 8, 496]]"
4,63,63,rnet_source,8,9,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[8, 9, 500]]"
4,63,63,rnet_source,14,9,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[14, 9, 500]]"
4,64,64,rnet_source,5,1,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[5, 1, 497]]"
4,64,64,rnet_source,13,1,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[13, 1, 496]]"
4,64,64,rnet_source,5,3,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[5, 3, 497]]"
4,64,64,rnet_source,13,3,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[13, 3, 496]]"
4,64,64,rnet_source,5,5,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[5, 5, 497]]"
4,64,64,rnet_source,13,5,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[13, 5, 496]]"
4,64,64,rnet_source,5,7,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[5, 7, 497]]"
4,64,64,rnet_source,13,7,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[13, 7, 496]]"
4,64,64,rnet_source,5,9,0,move_delete_add_only_when_total_le_8,skipped_pool_full,RNET RIGHT,"[[5, 9, 497]]"
4,64,64,rnet_source,13,9,0,move_delete_add_only_when_total_le_8,skipped_pool_full,RNET LEFT,"[[13, 9, 496]]"
4,65,65,landing_pad,9,5,0,move_pair_only_one_per_level,,,"[[9, 5, 804], [10, 5, 805]]"
4,65,65,solid_animation_253_256,8,6,1,single_cell_place_move_delete,,4-frame descending cycle $253-$256; collision=solid; source phase=$253,"[[8, 6, 595]]"
4,65,65,solid_animation_253_256,11,6,1,single_cell_place_move_delete,,4-frame descending cycle $253-$256; collision=solid; source phase=$253,"[[11, 6, 595]]"
